item_id,condition,norm_clip_id,source_key,source_name,source_family,benchmark_role,label,release_mode,media_path,source_url
T3::hailuo_2_3_fast::L1-04_L2-04a_0013__scene_002,T3,L1-04_L2-04a_0013__scene_002,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-04_L2-04a_0013__scene_002.mp4,
T3::hailuo_2_3_fast::L1-04_L2-04b_0016__scene_002,T3,L1-04_L2-04b_0016__scene_002,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-04_L2-04b_0016__scene_002.mp4,
T3::hailuo_2_3_fast::L1-04_L2-04b_0016__scene_019,T3,L1-04_L2-04b_0016__scene_019,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-04_L2-04b_0016__scene_019.mp4,
T3::hailuo_2_3_fast::L1-04_L2-04b_0018__scene_013,T3,L1-04_L2-04b_0018__scene_013,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-04_L2-04b_0018__scene_013.mp4,
T3::hailuo_2_3_fast::L1-04_L2-04b_0024__scene_013,T3,L1-04_L2-04b_0024__scene_013,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-04_L2-04b_0024__scene_013.mp4,
T3::hailuo_2_3_fast::L1-04_L2-04c_0001__scene_008,T3,L1-04_L2-04c_0001__scene_008,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-04_L2-04c_0001__scene_008.mp4,
T3::hailuo_2_3_fast::L1-04_L2-04c_0009__scene_002,T3,L1-04_L2-04c_0009__scene_002,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-04_L2-04c_0009__scene_002.mp4,
T3::hailuo_2_3_fast::L1-04_L2-04c_0011__scene_008,T3,L1-04_L2-04c_0011__scene_008,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-04_L2-04c_0011__scene_008.mp4,
T3::hailuo_2_3_fast::L1-04_L2-04d_0001__scene_004,T3,L1-04_L2-04d_0001__scene_004,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-04_L2-04d_0001__scene_004.mp4,
T3::hailuo_2_3_fast::L1-04_L2-04d_0001__scene_005,T3,L1-04_L2-04d_0001__scene_005,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-04_L2-04d_0001__scene_005.mp4,
T3::hailuo_2_3_fast::L1-04_L2-04d_0010__scene_011,T3,L1-04_L2-04d_0010__scene_011,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-04_L2-04d_0010__scene_011.mp4,
T3::hailuo_2_3_fast::L1-04_L2-04d_0010__scene_012,T3,L1-04_L2-04d_0010__scene_012,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-04_L2-04d_0010__scene_012.mp4,
T3::hailuo_2_3_fast::L1-04_L2-04d_0010__scene_016,T3,L1-04_L2-04d_0010__scene_016,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-04_L2-04d_0010__scene_016.mp4,
T3::hailuo_2_3_fast::L1-04_L2-04d_0011__scene_026,T3,L1-04_L2-04d_0011__scene_026,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-04_L2-04d_0011__scene_026.mp4,
T3::hailuo_2_3_fast::L1-04_L2-04d_0014__scene_014,T3,L1-04_L2-04d_0014__scene_014,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-04_L2-04d_0014__scene_014.mp4,
T3::hailuo_2_3_fast::L1-04_L2-04d_0014__scene_053,T3,L1-04_L2-04d_0014__scene_053,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-04_L2-04d_0014__scene_053.mp4,
T3::hailuo_2_3_fast::L1-05_L2-05a_0013__scene_010,T3,L1-05_L2-05a_0013__scene_010,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-05_L2-05a_0013__scene_010.mp4,
T3::hailuo_2_3_fast::L1-05_L2-05a_0014__scene_008,T3,L1-05_L2-05a_0014__scene_008,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-05_L2-05a_0014__scene_008.mp4,
T3::hailuo_2_3_fast::L1-05_L2-05a_0016__scene_016,T3,L1-05_L2-05a_0016__scene_016,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-05_L2-05a_0016__scene_016.mp4,
T3::hailuo_2_3_fast::L1-05_L2-05a_0016__scene_031,T3,L1-05_L2-05a_0016__scene_031,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-05_L2-05a_0016__scene_031.mp4,
T3::hailuo_2_3_fast::L1-05_L2-05a_0019__scene_010,T3,L1-05_L2-05a_0019__scene_010,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-05_L2-05a_0019__scene_010.mp4,
T3::hailuo_2_3_fast::L1-05_L2-05a_0020__scene_013,T3,L1-05_L2-05a_0020__scene_013,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-05_L2-05a_0020__scene_013.mp4,
T3::hailuo_2_3_fast::L1-05_L2-05b_0011__scene_014,T3,L1-05_L2-05b_0011__scene_014,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-05_L2-05b_0011__scene_014.mp4,
T3::hailuo_2_3_fast::L1-05_L2-05c_0013__scene_023,T3,L1-05_L2-05c_0013__scene_023,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-05_L2-05c_0013__scene_023.mp4,
T3::hailuo_2_3_fast::L1-05_L2-05d_0014__scene_008,T3,L1-05_L2-05d_0014__scene_008,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-05_L2-05d_0014__scene_008.mp4,
T3::hailuo_2_3_fast::L1-05_L2-05d_0014__scene_009,T3,L1-05_L2-05d_0014__scene_009,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-05_L2-05d_0014__scene_009.mp4,
T3::hailuo_2_3_fast::L1-05_L2-05e_0015__scene_005,T3,L1-05_L2-05e_0015__scene_005,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-05_L2-05e_0015__scene_005.mp4,
T3::hailuo_2_3_fast::L1-05_L2-05e_0016__scene_012,T3,L1-05_L2-05e_0016__scene_012,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-05_L2-05e_0016__scene_012.mp4,
T3::hailuo_2_3_fast::L1-05_L2-05e_0026__scene_001,T3,L1-05_L2-05e_0026__scene_001,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-05_L2-05e_0026__scene_001.mp4,
T3::hailuo_2_3_fast::L1-06_L2-06a_0006__scene_009,T3,L1-06_L2-06a_0006__scene_009,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-06_L2-06a_0006__scene_009.mp4,
T3::hailuo_2_3_fast::L1-06_L2-06a_0006__scene_010,T3,L1-06_L2-06a_0006__scene_010,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-06_L2-06a_0006__scene_010.mp4,
T3::hailuo_2_3_fast::L1-06_L2-06a_0008__scene_001,T3,L1-06_L2-06a_0008__scene_001,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-06_L2-06a_0008__scene_001.mp4,
T3::hailuo_2_3_fast::L1-06_L2-06c_0003__scene_003,T3,L1-06_L2-06c_0003__scene_003,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-06_L2-06c_0003__scene_003.mp4,
T3::hailuo_2_3_fast::L1-06_L2-06c_0006__scene_007,T3,L1-06_L2-06c_0006__scene_007,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-06_L2-06c_0006__scene_007.mp4,
T3::hailuo_2_3_fast::L1-06_L2-06c_0008__scene_024,T3,L1-06_L2-06c_0008__scene_024,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-06_L2-06c_0008__scene_024.mp4,
T3::hailuo_2_3_fast::L1-06_L2-06c_0010__scene_008,T3,L1-06_L2-06c_0010__scene_008,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-06_L2-06c_0010__scene_008.mp4,
T3::hailuo_2_3_fast::L1-06_L2-06c_0012__scene_001,T3,L1-06_L2-06c_0012__scene_001,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-06_L2-06c_0012__scene_001.mp4,
T3::hailuo_2_3_fast::L1-06_L2-06d_0007__scene_007,T3,L1-06_L2-06d_0007__scene_007,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-06_L2-06d_0007__scene_007.mp4,
T3::hailuo_2_3_fast::L1-06_L2-06d_0009__scene_002,T3,L1-06_L2-06d_0009__scene_002,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-06_L2-06d_0009__scene_002.mp4,
T3::hailuo_2_3_fast::L1-07_L2-07a_0013__scene_022,T3,L1-07_L2-07a_0013__scene_022,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-07_L2-07a_0013__scene_022.mp4,
T3::hailuo_2_3_fast::L1-07_L2-07b_0001__scene_006,T3,L1-07_L2-07b_0001__scene_006,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-07_L2-07b_0001__scene_006.mp4,
T3::hailuo_2_3_fast::L1-07_L2-07b_0005__scene_009,T3,L1-07_L2-07b_0005__scene_009,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-07_L2-07b_0005__scene_009.mp4,
T3::hailuo_2_3_fast::L1-07_L2-07b_0009__scene_010,T3,L1-07_L2-07b_0009__scene_010,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-07_L2-07b_0009__scene_010.mp4,
T3::hailuo_2_3_fast::L1-07_L2-07b_0009__scene_013,T3,L1-07_L2-07b_0009__scene_013,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-07_L2-07b_0009__scene_013.mp4,
T3::hailuo_2_3_fast::L1-07_L2-07b_0011__scene_003,T3,L1-07_L2-07b_0011__scene_003,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-07_L2-07b_0011__scene_003.mp4,
T3::hailuo_2_3_fast::L1-07_L2-07b_0011__scene_016,T3,L1-07_L2-07b_0011__scene_016,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-07_L2-07b_0011__scene_016.mp4,
T3::hailuo_2_3_fast::L1-07_L2-07b_0014__scene_004,T3,L1-07_L2-07b_0014__scene_004,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-07_L2-07b_0014__scene_004.mp4,
T3::hailuo_2_3_fast::L1-07_L2-07c_0003__scene_003,T3,L1-07_L2-07c_0003__scene_003,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-07_L2-07c_0003__scene_003.mp4,
T3::hailuo_2_3_fast::L1-07_L2-07c_0008__scene_002,T3,L1-07_L2-07c_0008__scene_002,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-07_L2-07c_0008__scene_002.mp4,
T3::hailuo_2_3_fast::L1-07_L2-07c_0008__scene_007,T3,L1-07_L2-07c_0008__scene_007,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-07_L2-07c_0008__scene_007.mp4,
T3::hailuo_2_3_fast::L1-07_L2-07c_0012__scene_006,T3,L1-07_L2-07c_0012__scene_006,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-07_L2-07c_0012__scene_006.mp4,
T3::hailuo_2_3_fast::L1-07_L2-07c_0015__scene_008,T3,L1-07_L2-07c_0015__scene_008,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-07_L2-07c_0015__scene_008.mp4,
T3::hailuo_2_3_fast::L1-07_L2-07c_0015__scene_011,T3,L1-07_L2-07c_0015__scene_011,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-07_L2-07c_0015__scene_011.mp4,
T3::hailuo_2_3_fast::L1-07_L2-07d_0006__scene_010,T3,L1-07_L2-07d_0006__scene_010,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-07_L2-07d_0006__scene_010.mp4,
T3::hailuo_2_3_fast::L1-07_L2-07d_0008__scene_003,T3,L1-07_L2-07d_0008__scene_003,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-07_L2-07d_0008__scene_003.mp4,
T3::hailuo_2_3_fast::L1-07_L2-07d_0010__scene_005,T3,L1-07_L2-07d_0010__scene_005,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-07_L2-07d_0010__scene_005.mp4,
T3::hailuo_2_3_fast::L1-07_L2-07d_0013__scene_009,T3,L1-07_L2-07d_0013__scene_009,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-07_L2-07d_0013__scene_009.mp4,
T3::hailuo_2_3_fast::L1-08_L2-08a_0003__scene_112,T3,L1-08_L2-08a_0003__scene_112,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-08_L2-08a_0003__scene_112.mp4,
T3::hailuo_2_3_fast::L1-08_L2-08a_0003__scene_114,T3,L1-08_L2-08a_0003__scene_114,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-08_L2-08a_0003__scene_114.mp4,
T3::hailuo_2_3_fast::L1-08_L2-08b_0001__scene_015,T3,L1-08_L2-08b_0001__scene_015,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-08_L2-08b_0001__scene_015.mp4,
T3::hailuo_2_3_fast::L1-08_L2-08b_0010__scene_006,T3,L1-08_L2-08b_0010__scene_006,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-08_L2-08b_0010__scene_006.mp4,
T3::hailuo_2_3_fast::L1-08_L2-08c_0013__scene_001,T3,L1-08_L2-08c_0013__scene_001,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-08_L2-08c_0013__scene_001.mp4,
T3::hailuo_2_3_fast::L1-08_L2-08d_0001__scene_049,T3,L1-08_L2-08d_0001__scene_049,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-08_L2-08d_0001__scene_049.mp4,
T3::hailuo_2_3_fast::L1-08_L2-08d_0005__scene_217,T3,L1-08_L2-08d_0005__scene_217,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-08_L2-08d_0005__scene_217.mp4,
T3::hailuo_2_3_fast::L1-08_L2-08d_0015__scene_039,T3,L1-08_L2-08d_0015__scene_039,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-08_L2-08d_0015__scene_039.mp4,
T3::hailuo_2_3_fast::L1-08_L2-08d_0015__scene_052,T3,L1-08_L2-08d_0015__scene_052,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-08_L2-08d_0015__scene_052.mp4,
T3::hailuo_2_3_fast::L1-08_L2-08d_0015__scene_162,T3,L1-08_L2-08d_0015__scene_162,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-08_L2-08d_0015__scene_162.mp4,
T3::hailuo_2_3_fast::L1-08_L2-08d_0015__scene_221,T3,L1-08_L2-08d_0015__scene_221,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-08_L2-08d_0015__scene_221.mp4,
T3::hailuo_2_3_fast::L1-08_L2-08d_0015__scene_242,T3,L1-08_L2-08d_0015__scene_242,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-08_L2-08d_0015__scene_242.mp4,
T3::hailuo_2_3_fast::L1-09_L2-09a_0006__scene_006,T3,L1-09_L2-09a_0006__scene_006,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-09_L2-09a_0006__scene_006.mp4,
T3::hailuo_2_3_fast::L1-09_L2-09a_0006__scene_018,T3,L1-09_L2-09a_0006__scene_018,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-09_L2-09a_0006__scene_018.mp4,
T3::hailuo_2_3_fast::L1-09_L2-09b_0013__scene_003,T3,L1-09_L2-09b_0013__scene_003,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-09_L2-09b_0013__scene_003.mp4,
T3::hailuo_2_3_fast::L1-09_L2-09c_0014__scene_003,T3,L1-09_L2-09c_0014__scene_003,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-09_L2-09c_0014__scene_003.mp4,
T3::hailuo_2_3_fast::L1-09_L2-09d_0005__scene_013,T3,L1-09_L2-09d_0005__scene_013,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-09_L2-09d_0005__scene_013.mp4,
T3::hailuo_2_3_fast::L1-09_L2-09e_0012__scene_002,T3,L1-09_L2-09e_0012__scene_002,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-09_L2-09e_0012__scene_002.mp4,
T3::hailuo_2_3_fast::L1-10_L2-10a_0014__scene_001,T3,L1-10_L2-10a_0014__scene_001,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-10_L2-10a_0014__scene_001.mp4,
T3::hailuo_2_3_fast::L1-10_L2-10b_0007__scene_002,T3,L1-10_L2-10b_0007__scene_002,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-10_L2-10b_0007__scene_002.mp4,
T3::hailuo_2_3_fast::L1-10_L2-10c_0014__scene_001,T3,L1-10_L2-10c_0014__scene_001,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-10_L2-10c_0014__scene_001.mp4,
T3::hailuo_2_3_fast::L1-10_L2-10e_0003__scene_001,T3,L1-10_L2-10e_0003__scene_001,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-10_L2-10e_0003__scene_001.mp4,
T3::hailuo_2_3_fast::L1-10_L2-10e_0012__scene_001,T3,L1-10_L2-10e_0012__scene_001,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,media,media/lastmile/T3/hailuo_2_3_fast/L1-10_L2-10e_0012__scene_001.mp4,
T3::happy_horse::L1-01_L2-01a_0006__scene_010,T3,L1-01_L2-01a_0006__scene_010,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-01_L2-01a_0006__scene_010.mp4,
T3::happy_horse::L1-01_L2-01a_0007__scene_006,T3,L1-01_L2-01a_0007__scene_006,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-01_L2-01a_0007__scene_006.mp4,
T3::happy_horse::L1-01_L2-01a_0007__scene_011,T3,L1-01_L2-01a_0007__scene_011,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-01_L2-01a_0007__scene_011.mp4,
T3::happy_horse::L1-01_L2-01a_0008__scene_002,T3,L1-01_L2-01a_0008__scene_002,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-01_L2-01a_0008__scene_002.mp4,
T3::happy_horse::L1-01_L2-01a_0010__scene_029,T3,L1-01_L2-01a_0010__scene_029,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-01_L2-01a_0010__scene_029.mp4,
T3::happy_horse::L1-01_L2-01a_0010__scene_041,T3,L1-01_L2-01a_0010__scene_041,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-01_L2-01a_0010__scene_041.mp4,
T3::happy_horse::L1-01_L2-01a_0012__scene_009,T3,L1-01_L2-01a_0012__scene_009,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-01_L2-01a_0012__scene_009.mp4,
T3::happy_horse::L1-01_L2-01a_0015__scene_010,T3,L1-01_L2-01a_0015__scene_010,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-01_L2-01a_0015__scene_010.mp4,
T3::happy_horse::L1-01_L2-01b_0005__scene_018,T3,L1-01_L2-01b_0005__scene_018,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-01_L2-01b_0005__scene_018.mp4,
T3::happy_horse::L1-01_L2-01b_0005__scene_025,T3,L1-01_L2-01b_0005__scene_025,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-01_L2-01b_0005__scene_025.mp4,
T3::happy_horse::L1-01_L2-01b_0005__scene_030,T3,L1-01_L2-01b_0005__scene_030,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-01_L2-01b_0005__scene_030.mp4,
T3::happy_horse::L1-01_L2-01b_0010__scene_013,T3,L1-01_L2-01b_0010__scene_013,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-01_L2-01b_0010__scene_013.mp4,
T3::happy_horse::L1-01_L2-01b_0012__scene_010,T3,L1-01_L2-01b_0012__scene_010,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-01_L2-01b_0012__scene_010.mp4,
T3::happy_horse::L1-01_L2-01b_0014__scene_009,T3,L1-01_L2-01b_0014__scene_009,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-01_L2-01b_0014__scene_009.mp4,
T3::happy_horse::L1-01_L2-01c_0021__scene_001,T3,L1-01_L2-01c_0021__scene_001,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-01_L2-01c_0021__scene_001.mp4,
T3::happy_horse::L1-01_L2-01c_0023__scene_009,T3,L1-01_L2-01c_0023__scene_009,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-01_L2-01c_0023__scene_009.mp4,
T3::happy_horse::L1-01_L2-01d_0003__scene_008,T3,L1-01_L2-01d_0003__scene_008,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-01_L2-01d_0003__scene_008.mp4,
T3::happy_horse::L1-01_L2-01d_0004__scene_011,T3,L1-01_L2-01d_0004__scene_011,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-01_L2-01d_0004__scene_011.mp4,
T3::happy_horse::L1-01_L2-01d_0004__scene_020,T3,L1-01_L2-01d_0004__scene_020,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-01_L2-01d_0004__scene_020.mp4,
T3::happy_horse::L1-01_L2-01d_0008__scene_012,T3,L1-01_L2-01d_0008__scene_012,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-01_L2-01d_0008__scene_012.mp4,
T3::happy_horse::L1-01_L2-01d_0016__scene_008,T3,L1-01_L2-01d_0016__scene_008,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-01_L2-01d_0016__scene_008.mp4,
T3::happy_horse::L1-01_L2-01d_0017__scene_001,T3,L1-01_L2-01d_0017__scene_001,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-01_L2-01d_0017__scene_001.mp4,
T3::happy_horse::L1-01_L2-01d_0019__scene_001,T3,L1-01_L2-01d_0019__scene_001,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-01_L2-01d_0019__scene_001.mp4,
T3::happy_horse::L1-02_L2-02a_0002__scene_011,T3,L1-02_L2-02a_0002__scene_011,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02a_0002__scene_011.mp4,
