norm_clip_id,l1_code,l2_code,release_mode,source_url,source_type,rights_review_status,rights_basis,license_text,license_url,attribution_required,attribution_text
L1-04_L2-04a_0010__scene_012,L1-04,L2-04a,media,https://www.dvidshub.net/video/792081/minnesota-guardsmen-provide-security-brooklyn-center-police-department,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0010__scene_016,L1-04,L2-04a,media,https://www.dvidshub.net/video/792081/minnesota-guardsmen-provide-security-brooklyn-center-police-department,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0010__scene_020,L1-04,L2-04a,media,https://www.dvidshub.net/video/792081/minnesota-guardsmen-provide-security-brooklyn-center-police-department,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0010__scene_026,L1-04,L2-04a,media,https://www.dvidshub.net/video/792081/minnesota-guardsmen-provide-security-brooklyn-center-police-department,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0010__scene_028,L1-04,L2-04a,media,https://www.dvidshub.net/video/792081/minnesota-guardsmen-provide-security-brooklyn-center-police-department,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0010__scene_030,L1-04,L2-04a,media,https://www.dvidshub.net/video/792081/minnesota-guardsmen-provide-security-brooklyn-center-police-department,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0011__scene_001,L1-04,L2-04a,media,https://www.dvidshub.net/video/781567/cal-guard-sacramento-during-2021-inauguration,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0011__scene_002,L1-04,L2-04a,media,https://www.dvidshub.net/video/781567/cal-guard-sacramento-during-2021-inauguration,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0011__scene_003,L1-04,L2-04a,media,https://www.dvidshub.net/video/781567/cal-guard-sacramento-during-2021-inauguration,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0011__scene_004,L1-04,L2-04a,media,https://www.dvidshub.net/video/781567/cal-guard-sacramento-during-2021-inauguration,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0011__scene_005,L1-04,L2-04a,media,https://www.dvidshub.net/video/781567/cal-guard-sacramento-during-2021-inauguration,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0011__scene_006,L1-04,L2-04a,media,https://www.dvidshub.net/video/781567/cal-guard-sacramento-during-2021-inauguration,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0011__scene_007,L1-04,L2-04a,media,https://www.dvidshub.net/video/781567/cal-guard-sacramento-during-2021-inauguration,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0011__scene_008,L1-04,L2-04a,media,https://www.dvidshub.net/video/781567/cal-guard-sacramento-during-2021-inauguration,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0011__scene_009,L1-04,L2-04a,media,https://www.dvidshub.net/video/781567/cal-guard-sacramento-during-2021-inauguration,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0012__scene_001,L1-04,L2-04a,media,https://www.dvidshub.net/video/755447/idaho-national-guard-support-dc-civil-unrest-response-efforts,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0012__scene_002,L1-04,L2-04a,media,https://www.dvidshub.net/video/755447/idaho-national-guard-support-dc-civil-unrest-response-efforts,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0012__scene_003,L1-04,L2-04a,media,https://www.dvidshub.net/video/755447/idaho-national-guard-support-dc-civil-unrest-response-efforts,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0012__scene_004,L1-04,L2-04a,media,https://www.dvidshub.net/video/755447/idaho-national-guard-support-dc-civil-unrest-response-efforts,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0012__scene_006,L1-04,L2-04a,media,https://www.dvidshub.net/video/755447/idaho-national-guard-support-dc-civil-unrest-response-efforts,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0012__scene_007,L1-04,L2-04a,media,https://www.dvidshub.net/video/755447/idaho-national-guard-support-dc-civil-unrest-response-efforts,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0012__scene_009,L1-04,L2-04a,media,https://www.dvidshub.net/video/755447/idaho-national-guard-support-dc-civil-unrest-response-efforts,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0012__scene_010,L1-04,L2-04a,media,https://www.dvidshub.net/video/755447/idaho-national-guard-support-dc-civil-unrest-response-efforts,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0012__scene_012,L1-04,L2-04a,media,https://www.dvidshub.net/video/755447/idaho-national-guard-support-dc-civil-unrest-response-efforts,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0012__scene_013,L1-04,L2-04a,media,https://www.dvidshub.net/video/755447/idaho-national-guard-support-dc-civil-unrest-response-efforts,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0013__scene_002,L1-04,L2-04a,media,https://www.dvidshub.net/video/756806/cal-guard-supports-sacramento-peace-officers-during-civil-unrest,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0013__scene_003,L1-04,L2-04a,media,https://www.dvidshub.net/video/756806/cal-guard-supports-sacramento-peace-officers-during-civil-unrest,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0013__scene_006,L1-04,L2-04a,media,https://www.dvidshub.net/video/756806/cal-guard-supports-sacramento-peace-officers-during-civil-unrest,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0013__scene_008,L1-04,L2-04a,media,https://www.dvidshub.net/video/756806/cal-guard-supports-sacramento-peace-officers-during-civil-unrest,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0013__scene_009,L1-04,L2-04a,media,https://www.dvidshub.net/video/756806/cal-guard-supports-sacramento-peace-officers-during-civil-unrest,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0013__scene_010,L1-04,L2-04a,media,https://www.dvidshub.net/video/756806/cal-guard-supports-sacramento-peace-officers-during-civil-unrest,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0013__scene_011,L1-04,L2-04a,media,https://www.dvidshub.net/video/756806/cal-guard-supports-sacramento-peace-officers-during-civil-unrest,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0013__scene_012,L1-04,L2-04a,media,https://www.dvidshub.net/video/756806/cal-guard-supports-sacramento-peace-officers-during-civil-unrest,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0013__scene_013,L1-04,L2-04a,media,https://www.dvidshub.net/video/756806/cal-guard-supports-sacramento-peace-officers-during-civil-unrest,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0014__scene_002,L1-04,L2-04a,media,https://www.dvidshub.net/video/754798/cal-guard-assists-los-angeles-law-enforcement-providing-security-during-ongoing-demonstrations,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0014__scene_003,L1-04,L2-04a,media,https://www.dvidshub.net/video/754798/cal-guard-assists-los-angeles-law-enforcement-providing-security-during-ongoing-demonstrations,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0014__scene_004,L1-04,L2-04a,media,https://www.dvidshub.net/video/754798/cal-guard-assists-los-angeles-law-enforcement-providing-security-during-ongoing-demonstrations,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0014__scene_005,L1-04,L2-04a,media,https://www.dvidshub.net/video/754798/cal-guard-assists-los-angeles-law-enforcement-providing-security-during-ongoing-demonstrations,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0014__scene_006,L1-04,L2-04a,media,https://www.dvidshub.net/video/754798/cal-guard-assists-los-angeles-law-enforcement-providing-security-during-ongoing-demonstrations,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0014__scene_007,L1-04,L2-04a,media,https://www.dvidshub.net/video/754798/cal-guard-assists-los-angeles-law-enforcement-providing-security-during-ongoing-demonstrations,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0014__scene_008,L1-04,L2-04a,media,https://www.dvidshub.net/video/754798/cal-guard-assists-los-angeles-law-enforcement-providing-security-during-ongoing-demonstrations,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0014__scene_011,L1-04,L2-04a,media,https://www.dvidshub.net/video/754798/cal-guard-assists-los-angeles-law-enforcement-providing-security-during-ongoing-demonstrations,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0014__scene_012,L1-04,L2-04a,media,https://www.dvidshub.net/video/754798/cal-guard-assists-los-angeles-law-enforcement-providing-security-during-ongoing-demonstrations,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0015__scene_001,L1-04,L2-04a,media,https://www.dvidshub.net/video/754724/ohio-national-guard-supports-city-cleveland-b-roll,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04a_0015__scene_003,L1-04,L2-04a,media,https://www.dvidshub.net/video/754724/ohio-national-guard-supports-city-cleveland-b-roll,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04b_0003__scene_015,L1-04,L2-04b,media,https://www.dvidshub.net/video/872797/por200806-redacted,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04b_0016__scene_002,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=MbspKeMop6g,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0016__scene_003,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=MbspKeMop6g,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0016__scene_004,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=MbspKeMop6g,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0016__scene_007,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=MbspKeMop6g,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0016__scene_011,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=MbspKeMop6g,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0016__scene_013,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=MbspKeMop6g,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0016__scene_014,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=MbspKeMop6g,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0016__scene_015,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=MbspKeMop6g,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0016__scene_019,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=MbspKeMop6g,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0018__scene_007,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=5tvker-nNtA,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0018__scene_008,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=5tvker-nNtA,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0018__scene_009,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=5tvker-nNtA,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0018__scene_011,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=5tvker-nNtA,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0018__scene_012,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=5tvker-nNtA,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0018__scene_013,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=5tvker-nNtA,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0018__scene_014,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=5tvker-nNtA,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0018__scene_015,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=5tvker-nNtA,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0019__scene_001,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=FV_lyDuddxA,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0019__scene_002,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=FV_lyDuddxA,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0019__scene_003,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=FV_lyDuddxA,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0019__scene_004,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=FV_lyDuddxA,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0019__scene_005,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=FV_lyDuddxA,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0019__scene_006,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=FV_lyDuddxA,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0019__scene_007,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=FV_lyDuddxA,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0019__scene_008,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=FV_lyDuddxA,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0020__scene_001,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=kkxHvaZ2Z_8,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0020__scene_003,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=kkxHvaZ2Z_8,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0020__scene_004,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=kkxHvaZ2Z_8,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0020__scene_005,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=kkxHvaZ2Z_8,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0020__scene_006,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=kkxHvaZ2Z_8,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0020__scene_007,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=kkxHvaZ2Z_8,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0020__scene_008,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=kkxHvaZ2Z_8,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0020__scene_009,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=kkxHvaZ2Z_8,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0020__scene_012,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=kkxHvaZ2Z_8,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0020__scene_013,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=kkxHvaZ2Z_8,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0021__scene_001,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=kljND1BDn68,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0021__scene_002,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=kljND1BDn68,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0021__scene_006,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=kljND1BDn68,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0023__scene_001,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=UKPwIQBEA0o,Reuters_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.reutersagency.com/license-reuters-content/,True,Credit and licensing required from Reuters
L1-04_L2-04b_0023__scene_002,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=UKPwIQBEA0o,Reuters_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.reutersagency.com/license-reuters-content/,True,Credit and licensing required from Reuters
L1-04_L2-04b_0023__scene_004,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=UKPwIQBEA0o,Reuters_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.reutersagency.com/license-reuters-content/,True,Credit and licensing required from Reuters
L1-04_L2-04b_0023__scene_007,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=UKPwIQBEA0o,Reuters_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.reutersagency.com/license-reuters-content/,True,Credit and licensing required from Reuters
L1-04_L2-04b_0024__scene_001,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=YeIlPx5ausg,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0024__scene_002,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=YeIlPx5ausg,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0024__scene_003,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=YeIlPx5ausg,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0024__scene_005,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=YeIlPx5ausg,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0024__scene_008,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=YeIlPx5ausg,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0024__scene_010,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=YeIlPx5ausg,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0024__scene_011,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=YeIlPx5ausg,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0024__scene_013,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=YeIlPx5ausg,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0024__scene_017,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=YeIlPx5ausg,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0024__scene_018,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=YeIlPx5ausg,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0024__scene_019,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=YeIlPx5ausg,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0024__scene_020,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=YeIlPx5ausg,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0024__scene_022,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=YeIlPx5ausg,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04b_0024__scene_023,L1-04,L2-04b,url_only,https://www.youtube.com/watch?v=YeIlPx5ausg,APArchive_YouTube,exclude,editorial_restricted,Editorial licensing required,https://www.ap.org/terms-and-conditions/,True,Credit and licensing required from AP Archive
L1-04_L2-04c_0001__scene_002,L1-04,L2-04c,media,https://www.dvidshub.net/video/998358/146-aes-conductsaeromedical-evacuation-exercise-with-139-aw-c-130-hercules-missouri-ang,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04c_0001__scene_003,L1-04,L2-04c,media,https://www.dvidshub.net/video/998358/146-aes-conductsaeromedical-evacuation-exercise-with-139-aw-c-130-hercules-missouri-ang,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04c_0001__scene_004,L1-04,L2-04c,media,https://www.dvidshub.net/video/998358/146-aes-conductsaeromedical-evacuation-exercise-with-139-aw-c-130-hercules-missouri-ang,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04c_0001__scene_005,L1-04,L2-04c,media,https://www.dvidshub.net/video/998358/146-aes-conductsaeromedical-evacuation-exercise-with-139-aw-c-130-hercules-missouri-ang,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04c_0001__scene_007,L1-04,L2-04c,media,https://www.dvidshub.net/video/998358/146-aes-conductsaeromedical-evacuation-exercise-with-139-aw-c-130-hercules-missouri-ang,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04c_0001__scene_008,L1-04,L2-04c,media,https://www.dvidshub.net/video/998358/146-aes-conductsaeromedical-evacuation-exercise-with-139-aw-c-130-hercules-missouri-ang,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04c_0001__scene_009,L1-04,L2-04c,media,https://www.dvidshub.net/video/998358/146-aes-conductsaeromedical-evacuation-exercise-with-139-aw-c-130-hercules-missouri-ang,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04c_0002__scene_001,L1-04,L2-04c,media,https://www.dvidshub.net/video/993474/spot-yokota-air-base-active-shooter-actions,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04c_0004__scene_002,L1-04,L2-04c,media,https://www.dvidshub.net/video/988640/mass-casualty-exercise-bevsent-26-1,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04c_0006__scene_001,L1-04,L2-04c,media,https://www.dvidshub.net/video/977950/os25-mass-casualty-and-aviation-exercise-broll,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04c_0006__scene_002,L1-04,L2-04c,media,https://www.dvidshub.net/video/977950/os25-mass-casualty-and-aviation-exercise-broll,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04c_0006__scene_004,L1-04,L2-04c,media,https://www.dvidshub.net/video/977950/os25-mass-casualty-and-aviation-exercise-broll,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04c_0006__scene_005,L1-04,L2-04c,media,https://www.dvidshub.net/video/977950/os25-mass-casualty-and-aviation-exercise-broll,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04c_0006__scene_006,L1-04,L2-04c,media,https://www.dvidshub.net/video/977950/os25-mass-casualty-and-aviation-exercise-broll,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-04_L2-04c_0006__scene_007,L1-04,L2-04c,media,https://www.dvidshub.net/video/977950/os25-mass-casualty-and-aviation-exercise-broll,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
